=|268557|1|0|0|0|0|0
=|52235|1|0|0|0|0|0
=|134030|1|0|0|0|0|0
=|46564|2|0|0|0|0|0
=|137343|1|0|0|0|0|0
=|57825|1|0|0|0|0|0
=|262423|1|0|0|0|0|0
=|133236|1|0|0|0|0|0
=|38507|1|0|0|0|0|0
=|45562|2|0|0|0|0|0
=|268891|1|0|0|0|0|0
=|51733|2|0|0|0|0|0
=|52808|1|0|0|0|0|0
=|203456|1|0|0|0|0|0
=|49491|2|0|0|0|0|0
=|18105|1|0|0|0|0|0
=|56458|1|0|0|0|0|0
=|10121|1|0|0|0|0|0
=|394031|2|0|0|0|0|0
=|{43894}|1|0|0|0|0|0
=|133546|2|0|0|0|0|0
=|14605|4|0|0|0|0|0
=|26151|4|0|0|0|0|0
=|132804|1|0|0|0|0|0
=|62726|1|0|0|0|0|0
=|24683|1|0|0|0|0|0
=|267609|1|0|0|0|0|0
=|51764|7|0|0|0|0|0
=|56666|1|0|0|0|0|0
=|41864|4|0|0|0|0|0
=|26694|2|0|0|0|0|0
=|137440|2|0|0|0|0|0
=|21911|3|0|0|0|0|0
=|210271|2|0|0|0|0|0
=|37484|3|0|0|0|0|0
=|50818|3|0|0|0|0|0
=|46305|2|0|0|0|0|0
=|12836|2|0|0|0|0|0
=|138470|2|0|0|0|0|0
=|32023|1|0|0|0|0|0
=|1446|2|0|0|0|0|0
=|198752|1|0|0|0|0|0
=|59935|1|0|0|0|0|0
=|41820|12|0|0|0|0|0
=|62246|1|0|0|0|0|0
=|198522|2|0|0|0|0|0
=|267574|2|0|0|0|0|0
=|395130|2|0|0|0|0|0
=|263094|1|0|0|0|0|0
=|138869|4|0|0|0|0|0
=|23714|2|0|0|0|0|0
=|58701|4|0|0|0|0|0
=|16354|1|0|0|0|0|0
=|210219|1|0|0|0|0|0
=|49090|1|0|0|0|0|0
=|203450|1|0|0|0|0|0
=|2583|2|0|0|0|0|0
=|42750|1|0|0|0|0|0
=|38431|1|0|0|0|0|0
=|15309|2|0|0|0|0|0
=|135915|1|0|0|0|0|0
=|16179|1|0|0|0|0|0
=|138596|2|0|0|0|0|0
=|44254|1|0|0|0|0|0
=|8030|1|0|0|0|0|0
=|53241|3|0|0|0|0|0
=|30821|3|0|0|0|0|0
=|14409|1|0|0|0|0|0
=|47418|2|0|0|0|0|0
=|22546|3|0|0|0|0|0
=|34211|2|0|0|0|0|0
=|25652|1|0|0|0|0|0
=|138662|1|0|0|0|0|0
=|14916|2|0|0|0|0|0
=|45979|2|0|0|0|0|0
=|200868|1|0|0|0|0|0
=|20103|1|0|0|0|0|0
=|134603|1|0|0|0|0|0
=|135725|1|0|0|0|0|0
=|202663|1|0|0|0|0|0
=|65034|1|0|0|0|0|0
=|201102|1|0|0|0|0|0
=|51683|1|0|0|0|0|0
=|54758|1|0|0|0|0|0
=|137465|1|0|0|0|0|0
=|26393|1|0|0|0|0|0
=|395311|2|0|0|0|0|0
=|136926|1|0|0|0|0|0
=|198593|1|0|0|0|0|0
=|47860|2|0|0|0|0|0
=|209053|1|0|0|0|0|0
=|24165|1|0|0|0|0|0
=|263684|2|0|0|0|0|0
=|200576|2|0|0|0|0|0
=|24654|1|0|0|0|0|0
=|266499|2|0|0|0|0|0
=|20750|3|0|0|0|0|0
=|393620|2|0|0|0|0|0
=|393294|1|0|0|0|0|0
=|53273|1|0|0|0|0|0
=|43064|2|0|0|0|0|0
=|24584|1|0|0|0|0|0
=|11487|2|0|0|0|0|0
=|33282|2|0|0|0|0|0
=|40157|5|0|0|0|0|0
=|57245|1|0|0|0|0|0
=|136001|4|0|0|0|0|0
=|41415|3|0|0|0|0|0
=|262577|1|0|0|0|0|0
=|34747|1|0|0|0|0|0
=|28457|1|0|0|0|0|0
=|394160|2|0|0|0|0|0
=|15024|9|0|0|0|0|0
=|11757|18|0|0|0|0|0
=|13914|2|0|0|0|0|0
=|38573|4|0|0|0|0|0
=|205985|1|0|0|0|0|0
=|52038|2|0|0|0|0|0
=|204521|2|0|0|0|0|0
=|46373|4|0|0|0|0|0
=|29852|2|0|0|0|0|0
=|5730|2|0|0|0|0|0
=|10035|2|0|0|0|0|0
=|43195|2|0|0|0|0|0
=|13631|2|0|0|0|0|0
=|48855|1|0|0|0|0|0
=|49403|6|0|0|0|0|0
=|395972|1|0|0|0|0|0
=|265448|1|0|0|0|0|0
=|53392|2|0|0|0|0|0
=|43173|2|0|0|0|0|0
=|47022|1|0|0|0|0|0
=|2902|2|0|0|0|0|0
=|31754|1|0|0|0|0|0
=|133598|1|0|0|0|0|0
=|262826|2|0|0|0|0|0
=|207165|1|0|0|0|0|0
=|11136|1|0|0|0|0|0
=|34987|1|0|0|0|0|0
=|197127|1|0|0|0|0|0
=|43050|1|0|0|0|0|0
=|22182|2|0|0|0|0|0
=|263754|2|0|0|0|0|0
=|45525|1|0|0|0|0|0
=|50238|2|0|0|0|0|0
=|327848|1|0|0|0|0|0
=|209265|1|0|0|0|0|0
=|60923|2|0|0|0|0|0
=|12922|1|0|0|0|0|0
=|17157|3|0|0|0|0|0
=|32143|1|0|0|0|0|0
=|25711|3|0|0|0|0|0
=|209079|1|0|0|0|0|0
=|139037|1|0|0|0|0|0
=|23047|3|0|0|0|0|0
=|28240|1|0|0|0|0|0
=|52490|2|0|0|0|0|0
=|27344|2|0|0|0|0|0
=|19170|3|0|0|0|0|0
=|33831|3|0|0|0|0|0
=|19179|1|0|0|0|0|0
=|38467|1|0|0|0|0|0
=|19512|8|0|0|0|0|0
=|21323|1|0|0|0|0|0
=|30064|1|0|0|0|0|0
=|55602|2|0|0|0|0|0
=|263993|1|0|0|0|0|0
=|55782|1|0|0|0|0|0
=|24704|1|0|0|0|0|0
=|4563|4|0|0|0|0|0
=|8334|1|0|0|0|0|0
=|196725|1|0|0|0|0|0
=|197193|1|0|0|0|0|0
=|33417|1|0|0|0|0|0
=|44518|1|0|0|0|0|0
=|133450|2|0|0|0|0|0
=|52594|2|0|0|0|0|0
=|18788|1|0|0|0|0|0
=|16660|1|0|0|0|0|0
=|43512|1|0|0|0|0|0
=|199305|1|0|0|0|0|0
=|52037|2|0|0|0|0|0
=|60895|2|0|0|0|0|0
=|34213|1|0|0|0|0|0
=|200167|1|0|0|0|0|0
=|23484|2|0|0|0|0|0
=|202228|3|0|0|0|0|0
=|205443|2|0|0|0|0|0
=|200893|1|0|0|0|0|0
=|50365|6|0|0|0|0|0
=|21227|1|0|0|0|0|0
=|37533|1|0|0|0|0|0
=|36860|2|0|0|0|0|0
=|197656|2|0|0|0|0|0
=|49995|1|0|0|0|0|0
=|18223|2|0|0|0|0|0
=|49939|1|0|0|0|0|0
=|25128|1|0|0|0|0|0
=|21939|1|0|0|0|0|0
=|51932|1|0|0|0|0|0
=|33019|2|0|0|0|0|0
=|394416|1|0|0|0|0|0
=|134284|2|0|0|0|0|0
=|40516|2|0|0|0|0|0
=|37395|2|0|0|0|0|0
=|21115|1|0|0|0|0|0
=|3925|4|0|0|0|0|0
=|210292|1|0|0|0|0|0
=|200288|1|0|0|0|0|0
=|56874|2|0|0|0|0|0
=|57277|13|0|0|0|0|0
=|205226|3|0|0|0|0|0
=|46398|2|0|0|0|0|0
=|10112|2|0|0|0|0|0
=|37320|2|0|0|0|0|0
=|29784|1|0|0|0|0|0
=|201314|2|0|0|0|0|0
=|1435|2|0|0|0|0|0
=|16998|1|0|0|0|0|0
=|393774|1|0|0|0|0|0
=|32013|3|0|0|0|0|0
=|25261|1|0|0|0|0|0
=|55145|1|0|0|0|0|0
=|133282|1|0|0|0|0|0
=|133520|1|0|0|0|0|0
=|137379|2|0|0|0|0|0
=|57884|1|0|0|0|0|0
=|36898|2|0|0|0|0|0
=|20228|4|0|0|0|0|0
=|12872|3|0|0|0|0|0
=|262449|1|0|0|0|0|0
=|33139|5|0|0|0|0|0
=|31302|2|0|0|0|0|0
=|{50780,59478}|1|0|0|0|0|0
=|205828|1|0|0|0|0|0
=|263307|3|0|0|0|0|0
=|53294|2|0|0|0|0|0
=|139029|1|0|0|0|0|0
=|267936|2|0|0|0|0|0
=|39170|2|0|0|0|0|0
=|328313|2|0|0|0|0|0
=|264708|1|0|0|0|0|0
=|36771|2|0|0|0|0|0
=|28475|2|0|0|0|0|0
=|26288|5|0|0|0|0|0
=|202459|1|0|0|0|0|0
=|44048|1|0|0|0|0|0
=|18684|2|0|0|0|0|0
=|46220|1|0|0|0|0|0
=|47984|1|0|0|0|0|0
=|198870|1|0|0|0|0|0
=|22586|3|0|0|0|0|0
=|198454|2|0|0|0|0|0
=|201378|1|0|0|0|0|0
=|209799|1|0|0|0|0|0
=|135611|1|0|0|0|0|0
=|43495|2|0|0|0|0|0
=|197263|1|0|0|0|0|0
=|134407|1|0|0|0|0|0
=|267969|2|0|0|0|0|0
=|47594|2|0|0|0|0|0
=|40695|2|0|0|0|0|0
=|396014|1|0|0|0|0|0
=|17401|2|0|0|0|0|0
=|17313|1|0|0|0|0|0
=|21942|2|0|0|0|0|0
=|36503|1|0|0|0|0|0
=|43626|1|0|0|0|0|0
=|134621|1|0|0|0|0|0
=|199900|1|0|0|0|0|0
=|263345|4|0|0|0|0|0
=|53301|2|0|0|0|0|0
=|36161|2|0|0|0|0|0
=|10209|2|0|0|0|0|0
=|206826|1|0|0|0|0|0
=|62408|1|0|0|0|0|0
=|44674|3|0|0|0|0|0
=|198340|2|0|0|0|0|0
=|266651|1|0|0|0|0|0
=|3176|3|0|0|0|0|0
=|266993|1|0|0|0|0|0
=|200031|4|0|0|0|0|0
=|10039|2|0|0|0|0|0
=|135464|3|0|0|0|0|0
=|40112|1|0|0|0|0|0
=|394115|1|0|0|0|0|0
=|267463|1|0|0|0|0|0
=|45874|1|0|0|0|0|0
=|57834|1|0|0|0|0|0
=|266015|3|0|0|0|0|0
=|56076|1|0|0|0|0|0
=|265835|1|0|0|0|0|0
=|197153|1|0|0|0|0|0
=|394835|2|0|0|0|0|0
=|47181|4|0|0|0|0|0
=|58333|1|0|0|0|0|0
=|197567|1|0|0|0|0|0
=|263859|2|0|0|0|0|0
=|267414|4|0|0|0|0|0
=|38911|1|0|0|0|0|0
=|132544|1|0|0|0|0|0
=|29374|1|0|0|0|0|0
=|42835|1|0|0|0|0|0
=|60120|2|0|0|0|0|0
=|36109|2|0|0|0|0|0
=|25863|1|0|0|0|0|0
=|33270|1|0|0|0|0|0
=|47614|1|0|0|0|0|0
=|393563|1|0|0|0|0|0
=|57452|3|0|0|0|0|0
=|57328|2|0|0|0|0|0
=|49154|1|0|0|0|0|0
=|134112|1|0|0|0|0|0
=|53506|1|0|0|0|0|0
=|395035|1|0|0|0|0|0
=|30112|1|0|0|0|0|0
=|209593|1|0|0|0|0|0
=|26265|4|0|0|0|0|0
=|200282|1|0|0|0|0|0
=|197632|2|0|0|0|0|0
=|43807|3|0|0|0|0|0
=|133000|1|0|0|0|0|0
=|5495|5|0|0|0|0|0
=|201695|2|0|0|0|0|0
=|47186|3|0|0|0|0|0
=|198012|2|0|0|0|0|0
=|263722|1|0|0|0|0|0
=|268189|1|0|0|0|0|0
=|43498|1|0|0|0|0|0
=|202043|1|0|0|0|0|0
=|198874|1|0|0|0|0|0
=|9064|3|0|0|0|0|0
=|267189|1|0|0|0|0|0
=|138625|1|0|0|0|0|0
=|21931|1|0|0|0|0|0
=|57612|2|0|0|0|0|0
=|11158|7|0|0|0|0|0
=|268654|1|0|0|0|0|0
=|209314|1|0|0|0|0|0
=|34687|1|0|0|0|0|0
=|207087|1|0|0|0|0|0
=|30649|1|0|0|0|0|0
=|37603|1|0|0|0|0|0
=|206856|2|0|0|0|0|0
=|263299|2|0|0|0|0|0
=|19119|1|0|0|0|0|0
=|264791|2|0|0|0|0|0
=|29966|1|0|0|0|0|0
=|202311|1|0|0|0|0|0
=|10771|2|0|0|0|0|0
=|15480|1|0|0|0|0|0
=|8588|1|0|0|0|0|0
=|266960|2|0|0|0|0|0
=|263224|2|0|0|0|0|0
=|51484|5|0|0|0|0|0
=|203167|2|0|0|0|0|0
=|46150|1|0|0|0|0|0
=|199390|3|0|0|0|0|0
=|63253|3|0|0|0|0|0
=|4903|1|0|0|0|0|0
=|35834|9|0|0|0|0|0
=|2653|2|0|0|0|0|0
=|31186|2|0|0|0|0|0
=|394687|1|0|0|0|0|0
=|38142|1|0|0|0|0|0
=|495|2|0|0|0|0|0
=|45201|1|0|0|0|0|0
=|44117|1|0|0|0|0|0
=|46147|2|0|0|0|0|0
=|32128|1|0|0|0|0|0
=|33214|1|0|0|0|0|0
=|64754|2|0|0|0|0|0
=|6404|10|0|0|0|0|0
=|14529|2|0|0|0|0|0
=|42854|1|0|0|0|0|0
=|37413|1|0|0|0|0|0
=|200376|1|0|0|0|0|0
=|62161|2|0|0|0|0|0
=|8222|8|0|0|0|0|0
=|205171|1|0|0|0|0|0
=|393383|1|0|0|0|0|0
