=|24038|2|0|0|0|0|0
=|56885|2|0|0|0|0|0
=|58253|1|0|0|0|0|0
=|42120|1|0|0|0|0|0
=|10425|3|0|0|0|0|0
=|138204|1|0|0|0|0|0
=|137369|1|0|0|0|0|0
=|1738|2|0|0|0|0|0
=|203186|1|0|0|0|0|0
=|136879|3|0|0|0|0|0
=|57747|1|0|0|0|0|0
=|62157|2|0|0|0|0|0
=|136241|2|0|0|0|0|0
=|57192|1|0|0|0|0|0
=|49098|1|0|0|0|0|0
=|394748|1|0|0|0|0|0
=|206230|1|0|0|0|0|0
=|29410|2|0|0|0|0|0
=|140087|2|0|0|0|0|0
=|329066|1|0|0|0|0|0
=|17903|18|0|0|0|0|0
=|13298|1|0|0|0|0|0
=|53590|1|0|0|0|0|0
=|14775|1|0|0|0|0|0
=|44721|1|0|0|0|0|0
=|400457|1|0|0|0|0|0
=|62951|2|0|0|0|0|0
=|43818|1|0|0|0|0|0
=|26720|1|0|0|0|0|0
=|33010|2|0|0|0|0|0
=|44036|1|0|0|0|0|0
=|10849|1|0|0|0|0|0
=|32877|2|0|0|0|0|0
=|201621|1|0|0|0|0|0
=|48779|1|0|0|0|0|0
=|265571|2|0|0|0|0|0
=|20005|2|0|0|0|0|0
=|139792|1|0|0|0|0|0
=|55710|1|0|0|0|0|0
=|27414|2|0|0|0|0|0
=|210012|1|0|0|0|0|0
=|11221|1|0|0|0|0|0
=|10177|2|0|0|0|0|0
=|48003|1|0|0|0|0|0
=|272155|1|0|0|0|0|0
=|198280|2|0|0|0|0|0
=|393505|2|0|0|0|0|0
=|59443|4|0|0|0|0|0
=|208282|2|0|0|0|0|0
=|44815|1|0|0|0|0|0
=|149333|1|0|0|0|0|0
=|21005|3|0|0|0|0|0
=|262451|1|0|0|0|0|0
=|48265|2|0|0|0|0|0
=|207223|1|0|0|0|0|0
=|197986|1|0|0|0|0|0
=|42193|2|0|0|0|0|0
=|51802|1|0|0|0|0|0
=|141783|1|0|0|0|0|0
=|209803|1|0|0|0|0|0
=|60151|2|0|0|0|0|0
=|393633|1|0|0|0|0|0
=|306|54|0|0|0|0|0
=|62712|2|0|0|0|0|0
